CTAC,CTLESS,NAC,LABEL
-0.964701447666133,-1.09367755221709,-0.866558389725436,0
-1.7831566953714,-1.20013012293397,-0.608414727182742,0
-1.39257713617518,-1.58654941016891,-1.03606917890014,0
-0.96368867891214,-0.906083255738029,-0.361045859014411,0
-0.500445021593742,-0.679894365575081,-0.662652362571717,0
-1.52488439145707,-1.92412897792554,-0.852938254540552,0
-2.46630644097394,-1.70670027360611,-1.22867866038647,0
-1.50957327009551,-1.4232951674025,-0.639200779972076,0
-3.13761690900972,-2.58101783062288,-0.919937672614302,0
-2.88546907524122,-2.66575137277271,-1.34015381294058,0
-1.58856140962188,-1.7118644062724,-1.58118945202386,0
-1.88425637494648,-2.06189743657355,-0.88954137125824,0
-0.839553280152177,-1.59794099618816,-0.398402683186727,0
-1.54483750822538,-1.59610027245183,-0.711749766475647,0
-2.12927338405221,-2.01240655862799,-0.963033811125311,0
-0.616178343698972,-0.486668625387948,-0.932066678334489,0
-1.97352011088402,-2.00962449836656,-0.50255197057285,0
